,sample,gamma,x,y,in_sample_payoff1,in_sample_payoff2,oos_mean1,oos_std1,oos_min1,oos_mean2,oos_std2,oos_min2
1010,91,0.9,[0.84 0.16],[0.84 0.16],2.1172881239970307,2.1172881239970316,1.9359360776464765,1.1547788236935066,0.02556901912612239,1.9359360776464776,1.154778823693507,0.02556901912612239
1011,91,1.0,[0. 1.],[0. 1.],0.7999999999999999,0.7999999999999999,0.7635,0.42493264172101436,0.0,0.7635,0.42493264172101436,0.0
1012,92,0.0,[0. 1.],[0. 1.],0.7999999954506269,0.7999999954506269,0.7634999956581918,0.42493263930454295,0.0,0.7634999956581918,0.42493263930454295,0.0
1013,92,0.1,[0. 1.],[0. 1.],0.8000000083221388,0.8000000083221388,0.7635000079424409,0.42493264614144993,0.0,0.7635000079424409,0.42493264614144993,0.0
1014,92,0.2,[0. 1.],[0. 1.],0.8000000084413996,0.8000000084413996,0.7635000080562607,0.42493264620479715,0.0,0.7635000080562607,0.42493264620479715,0.0
1015,92,0.30000000000000004,[0. 1.],[0. 1.],0.8000000086461589,0.8000000086461589,0.7635000082516782,0.4249326463135584,0.0,0.7635000082516782,0.4249326463135584,0.0
1016,92,0.4,[0. 1.],[0. 1.],0.8000000089375268,0.8000000089375268,0.7635000085297518,0.42493264646832285,0.0,0.7635000085297518,0.42493264646832285,0.0
1017,92,0.5,[0. 1.],[0. 1.],0.7999999999999038,0.7999999999999038,0.7634999999999079,0.42493264172096334,0.0,0.7634999999999079,0.42493264172096334,0.0
1018,92,0.6000000000000001,[0. 1.],[0. 1.],0.7999999960775577,0.7999999960775577,0.7634999962565192,0.4249326396375472,0.0,0.7634999962565192,0.4249326396375472,0.0
1019,92,0.7000000000000001,[0. 1.],[0. 1.],0.7999999999999965,0.7999999999999965,0.763499999999997,0.42493264172101247,0.0,0.763499999999997,0.42493264172101247,0.0
1020,92,0.8,[0. 1.],[0. 1.],0.7999999998659939,0.7999999998659939,0.7634999998721079,0.4249326416498349,0.0,0.7634999998721079,0.4249326416498349,0.0
1021,92,0.9,[0.84 0.16],[0.84 0.16],2.1172881239970307,2.1172881239970316,1.9359360776464765,1.1547788236935066,0.02556901912612239,1.9359360776464776,1.154778823693507,0.02556901912612239
1022,92,1.0,[0. 1.],[0. 1.],0.7999999999999999,0.7999999999999999,0.7635,0.42493264172101436,0.0,0.7635,0.42493264172101436,0.0
1023,93,0.0,[0.6 0.4],[0.6 0.4],1.4399999999981026,1.4400000000007678,1.5349079999982582,0.9739144888199092,0.16000000000092354,1.5349080000016404,0.9739144888230523,0.16000000000092354
1024,93,0.1,[0.541 0.459],[0.541 0.459],1.3249931353801285,1.3249931386736713,1.4440498544941096,0.9291795763670732,0.21091906910313957,1.444049858673615,0.9291795803513279,0.21091906910313957
1025,93,0.2,[0.49 0.51],[0.49 0.51],1.2314863258025999,1.231486325802545,1.3683045089179202,0.8887639305033531,0.2604518430439304,1.3683045089178512,0.8887639305032858,0.2604518430439304
1026,93,0.30000000000000004,[0. 1.],[0. 1.],0.599999986160271,0.599999986160271,0.7634999823889445,0.42493263191942665,0.0,0.7634999823889445,0.42493263191942665,0.0
1027,93,0.4,[1. 0.],[1. 0.],2.3999999447583154,2.3999999447583154,2.2322999486183273,1.309097640021011,0.0,2.2322999486183273,1.309097640021011,0.0
1028,93,0.5,[0. 1.],[0. 1.],0.5999999851958144,0.5999999851958144,0.7634999811616736,0.42493263123637826,0.0,0.7634999811616736,0.42493263123637826,0.0
1029,93,0.6000000000000001,[1. 0.],[1. 0.],2.3999999883799212,2.3999999883799212,2.232299989191874,1.3090976638147378,0.0,2.232299989191874,1.3090976638147378,0.0
1030,93,0.7000000000000001,[0. 1.],[0. 1.],0.5999999837161527,0.5999999837161527,0.7634999792788045,0.4249326301884506,0.0,0.7634999792788045,0.4249326301884506,0.0
1031,93,0.8,[0. 1.],[0. 1.],0.5999999827706614,0.5999999827706614,0.7634999780756664,0.42493262951883376,0.0,0.7634999780756664,0.42493262951883376,0.0
1032,93,0.9,[0. 1.],[0. 1.],0.5999999816798868,0.5999999816798868,0.7634999766876557,0.4249326287463241,0.0,0.7634999766876557,0.4249326287463241,0.0
1033,93,1.0,[1. 0.],[1. 0.],2.3999999999942236,2.3999999999942236,2.232299999994627,1.3090976701498442,0.0,2.232299999994627,1.3090976701498442,0.0
1034,94,0.0,[0. 1.],[0. 1.],1.0000000097113808,1.0000000097113808,0.763500007414639,0.4249326458476971,0.0,0.763500007414639,0.4249326458476971,0.0
1035,94,0.1,[0. 1.],[0. 1.],1.0000000097788122,1.0000000097788122,0.7635000074661232,0.424932645876351,0.0,0.7635000074661232,0.424932645876351,0.0
1036,94,0.2,[0. 1.],[0. 1.],1.0000000000686502,1.0000000000686502,0.7635000000524146,0.42493264175018614,0.0,0.7635000000524146,0.42493264175018614,0.0
1037,94,0.30000000000000004,[0. 1.],[0. 1.],1.0000000106560878,1.0000000106560878,0.763500008135923,0.42493264624913396,0.0,0.763500008135923,0.42493264624913396,0.0
1038,94,0.4,[0. 1.],[0. 1.],1.0000000048469742,1.0000000048469742,0.7635000037006648,0.42493264378065193,0.0,0.7635000037006648,0.42493264378065193,0.0
1039,94,0.5,[0. 1.],[0. 1.],1.0000000000153384,1.0000000000153384,0.7635000000117111,0.42493264172753215,0.0,0.7635000000117111,0.42493264172753215,0.0
1040,94,0.6000000000000001,[0. 1.],[0. 1.],1.0000000000266964,1.0000000000266964,0.763500000020383,0.42493264173235856,0.0,0.763500000020383,0.42493264173235856,0.0
1041,94,0.7000000000000001,[0. 1.],[0. 1.],1.0000000000247165,1.0000000000247165,0.763500000018871,0.42493264173151724,0.0,0.763500000018871,0.42493264173151724,0.0
1042,94,0.8,[0. 1.],[0. 1.],1.0000000000213858,1.0000000000213858,0.7635000000163279,0.424932641730102,0.0,0.7635000000163279,0.424932641730102,0.0
1043,94,0.9,[0. 1.],[0. 1.],1.000000000017569,1.000000000017569,0.7635000000134138,0.42493264172848005,0.0,0.7635000000134138,0.42493264172848005,0.0
1044,94,1.0,[0. 1.],[0. 1.],1.0000000166678493,1.0000000166678493,0.7635000127259028,0.4249326488037276,0.0,0.7635000127259028,0.4249326488037276,0.0
1045,95,0.0,[0. 1.],[0. 1.],0.5999999152246802,0.5999999152246802,0.7634998921234057,0.42493258168134673,0.0,0.7634998921234057,0.42493258168134673,0.0
1046,95,0.1,[0. 1.],[0. 1.],0.5999999864804908,0.5999999864804908,0.7634999827964247,0.42493263214621324,0.0,0.7634999827964247,0.42493263214621324,0.0
1047,95,0.2,[0. 1.],[0. 1.],0.5999999862525599,0.5999999862525599,0.7634999825063824,0.4249326319847877,0.0,0.7634999825063824,0.4249326319847877,0.0
1048,95,0.30000000000000004,[0. 1.],[0. 1.],0.5999999858782802,0.5999999858782802,0.7634999820301118,0.4249326317197149,0.0,0.7634999820301118,0.4249326317197149,0.0
1049,95,0.4,[0. 1.],[0. 1.],0.5999999853563542,0.5999999853563542,0.7634999813659605,0.42493263135007603,0.0,0.7634999813659605,0.42493263135007603,0.0
1050,95,0.5,[0. 1.],[0. 1.],0.5999999846851396,0.5999999846851396,0.7634999805118404,0.4249326308747077,0.0,0.7634999805118404,0.4249326308747077,0.0
1051,95,0.6000000000000001,[0. 1.],[0. 1.],0.5999999462916659,0.5999999462916659,0.7634999316561448,0.4249326036836406,0.0,0.7634999316561448,0.4249326036836406,0.0
1052,95,0.7000000000000001,[0. 1.],[0. 1.],0.5999999432144785,0.5999999432144785,0.7634999277404241,0.4249326015043117,0.0,0.7634999277404241,0.4249326015043117,0.0
1053,95,0.8,[0. 1.],[0. 1.],0.5999999396632482,0.5999999396632482,0.763499923221483,0.4249325989892555,0.0,0.763499923221483,0.4249325989892555,0.0
1054,95,0.9,[0. 1.],[0. 1.],0.5999999356370526,0.5999999356370526,0.7634999180981495,0.4249325961378189,0.0,0.7634999180981495,0.4249325961378189,0.0
1055,95,1.0,[1. 0.],[1. 0.],3.0000008811325776,3.0000011927570047,2.232300655650751,1.3090980546491966,0.0,2.232300919285017,1.3090982092534342,0.0
1056,96,0.0,[0. 1.],[0. 1.],0.9999999842372437,0.9999999842372437,0.7634999879651355,0.4249326350229047,0.0,0.7634999879651355,0.4249326350229047,0.0
1057,96,0.1,[0. 1.],[0. 1.],0.9999999924371857,0.9999999924371857,0.7634999942257913,0.42493263850732776,0.0,0.7634999942257913,0.42493263850732776,0.0
1058,96,0.2,[0. 1.],[0. 1.],1.0000000001023137,1.0000000001023137,0.7635000000781168,0.4249326417644909,0.0,0.7635000000781168,0.4249326417644909,0.0
1059,96,0.30000000000000004,[0. 1.],[0. 1.],0.9999999927138999,0.9999999927138999,0.7634999944370625,0.4249326386249126,0.0,0.7634999944370625,0.4249326386249126,0.0
1060,96,0.4,[0. 1.],[0. 1.],0.9999999927400794,0.9999999927400794,0.7634999944570507,0.4249326386360372,0.0,0.7634999944570507,0.4249326386360372,0.0
1061,96,0.5,[0. 1.],[0. 1.],1.0000000095446653,1.0000000095446653,0.763500007287352,0.42493264577685425,0.0,0.763500007287352,0.42493264577685425,0.0
1062,96,0.6000000000000001,[0. 1.],[0. 1.],1.0000000124516126,1.0000000124516126,0.7635000095068065,0.4249326470121111,0.0,0.7635000095068065,0.4249326470121111,0.0
1063,96,0.7000000000000001,[0. 1.],[0. 1.],1.0000000131608555,1.0000000131608555,0.7635000100483132,0.42493264731349156,0.0,0.7635000100483132,0.42493264731349156,0.0
1064,96,0.8,[0. 1.],[0. 1.],1.000000000077617,1.000000000077617,0.7635000000592603,0.4249326417539964,0.0,0.7635000000592603,0.4249326417539964,0.0
1065,96,0.9,[0. 1.],[0. 1.],1.0000000149067034,1.0000000149067034,0.7635000113812681,0.42493264805535935,0.0,0.7635000113812681,0.42493264805535935,0.0
1066,96,1.0,[0. 1.],[0. 1.],1.0000000004099254,1.0000000004099254,0.7635000003129783,0.42493264189520513,0.0,0.7635000003129783,0.42493264189520513,0.0
1067,97,0.0,[0.6 0.4],[0.6 0.4],1.4399999999981026,1.4400000000007678,1.5349079999982582,0.9739144888199092,0.16000000000092354,1.5349080000016404,0.9739144888230523,0.16000000000092354
1068,97,0.1,[0.541 0.459],[0.541 0.459],1.3249931353801285,1.3249931386736713,1.4440498544941096,0.9291795763670732,0.21091906910313957,1.444049858673615,0.9291795803513279,0.21091906910313957
1069,97,0.2,[0.49 0.51],[0.49 0.51],1.2314863258025999,1.231486325802545,1.3683045089179202,0.8887639305033531,0.2604518430439304,1.3683045089178512,0.8887639305032858,0.2604518430439304
1070,97,0.30000000000000004,[0. 1.],[0. 1.],0.599999986160271,0.599999986160271,0.7634999823889445,0.42493263191942665,0.0,0.7634999823889445,0.42493263191942665,0.0
1071,97,0.4,[1. 0.],[1. 0.],2.3999999447583154,2.3999999447583154,2.2322999486183273,1.309097640021011,0.0,2.2322999486183273,1.309097640021011,0.0
1072,97,0.5,[0. 1.],[0. 1.],0.5999999851958144,0.5999999851958144,0.7634999811616736,0.42493263123637826,0.0,0.7634999811616736,0.42493263123637826,0.0
1073,97,0.6000000000000001,[1. 0.],[1. 0.],2.3999999883799212,2.3999999883799212,2.232299989191874,1.3090976638147378,0.0,2.232299989191874,1.3090976638147378,0.0
1074,97,0.7000000000000001,[0. 1.],[0. 1.],0.5999999837161527,0.5999999837161527,0.7634999792788045,0.4249326301884506,0.0,0.7634999792788045,0.4249326301884506,0.0
1075,97,0.8,[0. 1.],[0. 1.],0.5999999827706614,0.5999999827706614,0.7634999780756664,0.42493262951883376,0.0,0.7634999780756664,0.42493262951883376,0.0
1076,97,0.9,[0. 1.],[0. 1.],0.5999999816798868,0.5999999816798868,0.7634999766876557,0.4249326287463241,0.0,0.7634999766876557,0.4249326287463241,0.0
1077,97,1.0,[1. 0.],[1. 0.],2.3999999999942236,2.3999999999942236,2.232299999994627,1.3090976701498442,0.0,2.232299999994627,1.3090976701498442,0.0
1078,98,0.0,[0. 1.],[0. 1.],0.8000000043211121,0.8000000043211121,0.7635000041239611,0.4249326440162413,0.0,0.7635000041239611,0.4249326440162413,0.0
1079,98,0.1,[0. 1.],[0. 1.],0.8000000018817622,0.8000000018817622,0.7635000017959066,0.4249326427205421,0.0,0.7635000017959066,0.4249326427205421,0.0
1080,98,0.2,[0. 1.],[0. 1.],0.8000000019080801,0.8000000019080801,0.763500001821024,0.4249326427345213,0.0,0.763500001821024,0.4249326427345213,0.0
1081,98,0.30000000000000004,[0. 1.],[0. 1.],0.8000000019596886,0.8000000019596886,0.7635000018702777,0.4249326427619339,0.0,0.7635000018702777,0.4249326427619339,0.0
1082,98,0.4,[0. 1.],[0. 1.],0.8000000020358968,0.8000000020358968,0.763500001943009,0.4249326428024132,0.0,0.763500001943009,0.4249326428024132,0.0
1083,98,0.5,[0. 1.],[0. 1.],0.8000000021360066,0.8000000021360066,0.7635000020385513,0.424932642855588,0.0,0.7635000020385513,0.424932642855588,0.0
1084,98,0.6000000000000001,[0. 1.],[0. 1.],0.8000000022592881,0.8000000022592881,0.7635000021562082,0.42493264292107097,0.0,0.7635000021562082,0.42493264292107097,0.0
1085,98,0.7000000000000001,[0. 1.],[0. 1.],0.8000000024049537,0.8000000024049537,0.763500002295228,0.42493264299844363,0.0,0.763500002295228,0.42493264299844363,0.0
1086,98,0.8,[0. 1.],[0. 1.],0.8000000025721382,0.8000000025721382,0.7635000024547842,0.4249326430872463,0.0,0.7635000024547842,0.4249326430872463,0.0
1087,98,0.9,[0. 1.],[0. 1.],0.800000002759877,0.800000002759877,0.7635000026339578,0.42493264318696683,0.0,0.7635000026339578,0.42493264318696683,0.0
1088,98,1.0,[0. 1.],[0. 1.],0.8000000029670897,0.8000000029670897,0.7635000028317165,0.424932643297031,0.0,0.7635000028317165,0.424932643297031,0.0
1089,99,0.0,[0. 1.],[0. 1.],1.0000000097113808,1.0000000097113808,0.763500007414639,0.4249326458476971,0.0,0.763500007414639,0.4249326458476971,0.0
1090,99,0.1,[0. 1.],[0. 1.],1.0000000097788122,1.0000000097788122,0.7635000074661232,0.424932645876351,0.0,0.7635000074661232,0.424932645876351,0.0
1091,99,0.2,[0. 1.],[0. 1.],1.0000000000686502,1.0000000000686502,0.7635000000524146,0.42493264175018614,0.0,0.7635000000524146,0.42493264175018614,0.0
1092,99,0.30000000000000004,[0. 1.],[0. 1.],1.0000000106560878,1.0000000106560878,0.763500008135923,0.42493264624913396,0.0,0.763500008135923,0.42493264624913396,0.0
1093,99,0.4,[0. 1.],[0. 1.],1.0000000048469742,1.0000000048469742,0.7635000037006648,0.42493264378065193,0.0,0.7635000037006648,0.42493264378065193,0.0
1094,99,0.5,[0. 1.],[0. 1.],1.0000000000153384,1.0000000000153384,0.7635000000117111,0.42493264172753215,0.0,0.7635000000117111,0.42493264172753215,0.0
1095,99,0.6000000000000001,[0. 1.],[0. 1.],1.0000000000266964,1.0000000000266964,0.763500000020383,0.42493264173235856,0.0,0.763500000020383,0.42493264173235856,0.0
1096,99,0.7000000000000001,[0. 1.],[0. 1.],1.0000000000247165,1.0000000000247165,0.763500000018871,0.42493264173151724,0.0,0.763500000018871,0.42493264173151724,0.0
1097,99,0.8,[0. 1.],[0. 1.],1.0000000000213858,1.0000000000213858,0.7635000000163279,0.424932641730102,0.0,0.7635000000163279,0.424932641730102,0.0
1098,99,0.9,[0. 1.],[0. 1.],1.000000000017569,1.000000000017569,0.7635000000134138,0.42493264172848005,0.0,0.7635000000134138,0.42493264172848005,0.0
1099,99,1.0,[0. 1.],[0. 1.],1.0000000166678493,1.0000000166678493,0.7635000127259028,0.4249326488037276,0.0,0.7635000127259028,0.4249326488037276,0.0
